id,year,date,component,regions,states,title,url,pdf,matched_on
845,2022,2022-03-30,Incident / Flash Report,North Central; North West,,Nigeria — North Central & North West Flash Report #94 (20 - 27 March 2022),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-94-20-27-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NCNW%2094%20%2829%20March%202022%29.pdf,title:flash report
846,2022,2022-03-30,Point of Entry (POE) Reports,North East,Borno,Nigeria — COVID-19 Point of Entry Dashboard 97 (19 — 25 March 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-dashboard-97-19-25-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Dashboard%2097%20%2819%20-%2025%20March%202022%29.pdf,title:point of entry
847,2022,2022-03-29,Incident / Flash Report,North East,Borno,"Nigeria — North-east Sulumri Bakin Kwalta, Maiduguri M.C. LGA — (Borno State) Fire Outbreak Flash Report 29 March 2022",https://dtm.iom.int/reports/nigeria-north-east-sulumri-bakin-kwalta-maiduguri-mc-lga-borno-state-fire-outbreak-flash,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NE%20-%20Maiduguri%20M.C.%20LGA%20%28Borno%20State%29%20Fire%20Outbreak%2029%20March%202022.pdf,title:flash report
848,2022,2022-03-24,Emergency Tracking Tool (ETT),,,Nigeria — Emergency Tracking Tool Report 267 (14 — 20 March 2022),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-267-14-20-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.267%20%2814%20March%20-%2020%20March%202022%29.pdf,title:emergency tracking tool
849,2022,2022-03-23,Incident / Flash Report,North Central; North West,,Nigeria — North Central & North West Flash Report 93 (22 March 2022),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-93-22-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NCNW%2093%20%2822%20March%202022%29.pdf,title:flash report
850,2022,2022-03-23,Point of Entry (POE) Reports,North East,Borno,Nigeria — COVID-19 Point of Entry Dashboard 96 (12 - 18 March 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-dashboard-96-12-18-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Dashboard%20%2096%20%2812%20-%2018%20March%202022%29.pdf,title:point of entry
851,2022,2022-03-21,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — North-east — Site Assessment Dashboard 40 (March 2022),https://dtm.iom.int/reports/nigeria-north-east-site-assessment-dashboard-40-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/DTM%20Nigeria%20Round%2040%20Dashboard%20of%20Site%20Assessment_0.pdf,title:site assessment
852,2022,2022-03-21,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — North-east — Returnee Dashboard 40 (March 2022),https://dtm.iom.int/reports/nigeria-north-east-returnee-dashboard-40-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/DTM%20Round%2040%20Returnee%20Dashboard.pdf,title:returnee dashboard
853,2022,2022-03-21,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — North-east — List of Wards Assessed 40 (March 2022),https://dtm.iom.int/reports/nigeria-north-east-list-wards-assessed-40-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/R40%20LIST%20OF%20WARDS%20ASSESSED.pdf,title:list of wards assessed
854,2022,2022-03-21,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — North-east — List of Displacement Sites Assessed 40 (March 2022),https://dtm.iom.int/reports/nigeria-north-east-list-displacement-sites-assessed-40-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/R40%20LIST%20OF%20SITES%20ASSESSED.pdf,title:list of displacement sites
855,2022,2022-03-21,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — North-east — IDP Population Variation Dashboard 40 (March 2022),https://dtm.iom.int/reports/nigeria-north-east-idp-population-variation-dashboard-40-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20-%20DTM%20%20Round%2040%20Dashboard%20of%20IDP%20Population%20Variation.pdf,title:idp population variation
856,2022,2022-03-21,Mobility Tracking – Needs Monitoring,North East,Adamawa; Bauchi,Nigeria — North-east — Displacement Report 40 (March 2022),https://dtm.iom.int/reports/nigeria-north-east-displacement-report-40-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/DTM%20Report%20Round%2040%20.pdf,DTM Nigeria rule: North-East rounds 1–40 are Needs Monitoring
857,2022,2022-03-21,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — North-east — Displacement Dashboard 40 (March 2022),https://dtm.iom.int/reports/nigeria-north-east-displacement-dashboard-40-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/DTM%20Round%2040%20Baseline%20Dashboard.pdf,title:displacement dashboard
858,2022,2022-03-18,Emergency Tracking Tool (ETT),,,Nigeria — Emergency Tracking Tool Report 266 (7 - 13 March 2022),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-266-7-13-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.266%20%2807%20March%20-%2013%20March%202022%29.pdf,title:emergency tracking tool
859,2022,2022-03-17,Early Warning & Early Response Dashboard,,,Nigeria — Transhumance Tracking Tool Report — Early Warning Systems Dashboard 2 (February 2022),https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-early-warning-systems-dashboard-2-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Transhumance%20Tracking%20Tool%20Early%20Warning%20Systems%20Dashboard%202%20%28February%202022%29.pdf,title:early warning system
860,2022,2022-03-16,Incident / Flash Report,North Central; North West,,Nigeria — North Central & North West Flash Report 92 (15 March 2022),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-92-15-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NCNW%2092%20%2815%20March%202022%29.pdf,title:flash report
861,2022,2022-03-15,Point of Entry (POE) Reports,North East,Borno,Nigeria — COVID-19 Point of Entry Dashboard 95 (05 — 11 March 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-dashboard-95-05-11-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Dashboard%2095%20%2805%20-%2011%20March%202022%29.pdf,title:point of entry
862,2022,2022-03-11,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — North-East — Displacement Factsheet 40 (16 November - 30 December 2021),https://dtm.iom.int/reports/nigeria-north-east-displacement-factsheet-40-16-november-30-december-2021,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Round%2040%20-%20Factsheet.pdf,title:displacement factsheet
863,2022,2022-03-11,Emergency Tracking Tool (ETT),,,Nigeria — Emergency Tracking Tool Report 265 (28 February — 06 March 2022),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-265-28-february-06-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.265%20%2828%20February%20-%2006%20March%202022%29.pdf,title:emergency tracking tool
864,2022,2022-03-09,Incident / Flash Report,North East,Borno,"Nigeria — North East Muna El Badawy, Jere LGA — Borno State Fire Outbreak (08 March 2022)",https://dtm.iom.int/reports/nigeria-north-east-muna-el-badawy-jere-lga-borno-state-fire-outbreak-08-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NE%20-%20Jere%20LGA%20%28Borno%20State%29%20Fire%20Outbreak%2008%20March%202022.pdf,title:fire outbreak
865,2022,2022-03-09,COVID-19 Situational Analysis Reports,North Central; North West,Benue; Nasarawa; Plateau; Kaduna; Kano; Katsina; Sokoto; Zamfara,Nigeria — COVID-19 Situational Analysis 6: North-central and North-west (March 2022),https://dtm.iom.int/reports/nigeria-covid-19-situational-analysis-6-north-central-and-north-west-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/NC%20AND%20NW%20COVID%2019%20REPORT%206.pdf,title:covid-19 situational analysis
866,2022,2022-03-08,Point of Entry (POE) Reports,North East,Adamawa; Borno,Nigeria — COVID-19 Point of Entry Dashboard 94 (26 February - 04 March 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-dashboard-94-26-february-04-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Dashboard%2094%20%2826%20February%20-%2004%20March%202022%29_0.pdf,title:point of entry
867,2022,2022-03-04,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 264 (21 - 27 February 2022),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-264-21-27-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.264%20%2821%20-%2027%20February%202022%29.pdf,title:emergency tracking tool
868,2022,2022-03-02,Incident / Flash Report,North Central; North West,,Nigeria — North Central & North West Flash Report 91 (03 March 2022),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-91-03-march-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NCNW%2091%20%2803%20March%202022%29.pdf,title:flash report
869,2022,2022-03-01,Point of Entry (POE) Reports,North East,Adamawa; Borno,Nigeria — COVID-19 Point of Entry Dashboard 93 (19 - 25 February 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-dashboard-93-19-25-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Dashboard%2093%20%2819%20-%2025%20February%202022%29.pdf,title:point of entry
870,2022,2022-02-28,Early Warning & Early Response Dashboard,North East,Adamawa,"Nigeria — Transhumance Tracking Tool Early Warning Systems, Adamawa State Dashboard 1 (January 2022)",https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-early-warning-systems-adamawa-state-dashboard-1-january,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Transhumance%20Tracking%20Tool%20Early%20Warning%20Systems%20Dashboard%201.pdf,title:early warning system
871,2022,2022-02-28,COVID-19 Situational Analysis Reports,North East,Adamawa; Bauchi; Borno; Gombe; Taraba; Yobe,Nigeria — COVID-19 Situational Analysis 9: North-east (February 2022),https://dtm.iom.int/reports/nigeria-covid-19-situational-analysis-9-north-east-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/COVID-19%20Situation%20Report%209%20-%20North-East%20Nigeria1.pdf,title:covid-19 situational analysis
872,2022,2022-02-25,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 263 (14 – 20 February 2022),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-263-14-20-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.263%20%2814%20-%2020%20February%202022%29.pdf,title:emergency tracking tool
873,2022,2022-02-24,Incident / Flash Report,North Central; North West,,Nigeria — North Central & North West Flash Report 90 (22 February 2022),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-90-22-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NCNW%2090%20%2822%20February%202022%29.pdf,title:flash report
874,2022,2022-02-22,Point of Entry (POE) Reports,North East,Adamawa; Borno,Nigeria — COVID-19 Point of Entry Dashboard 92 (12 - 18 February 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-dashboard-92-12-18-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Dashboard%2092%20%2812%20-%2018%20February%202022%29.pdf,title:point of entry
875,2022,2022-02-18,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 262 (07 - 13 February 2022),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-262-07-13-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.262%20%287%20-%2011%20February%202022%29_0.pdf,title:emergency tracking tool
876,2022,2022-02-17,Incident / Flash Report,North Central; North West,,Nigeria — North Central & North West Flash Report 89 (16 February 2022),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-89-16-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NCNW%2089%20%2816%20February%202022%29_0.pdf,title:flash report
877,2022,2022-02-16,Incident / Flash Report,North Central; North West,,Nigeria — North Central & North West Flash Report 89 (07 - 13 February 2022),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-89-07-13-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NCNW%2089%20%2816%20February%202022%29.pdf,title:flash report
878,2022,2022-02-16,Point of Entry (POE) Reports,North East,Adamawa; Borno,Nigeria — COVID-19 Point of Entry Dashboard 91 (05 - 11 February 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-dashboard-91-05-11-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Dashboard%2091%20%2804%20-%2011%20February%202022%29.pdf,title:point of entry
879,2022,2022-02-09,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 261 (31 January - 06 February 2022 ),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-261-31-january-06-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.261%20%2831%20January%20-%206%20February%202022%29.pdf,title:emergency tracking tool
880,2022,2022-02-09,Point of Entry (POE) Reports,North East,Adamawa; Borno,Nigeria — COVID-19 Point of Entry Dashboard 90 (29 January - 04 February 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-dashboard-90-29-january-04-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Dashboard%2090%20%2829%20January%20-%2004%20February%202022%29.pdf,title:point of entry
881,2022,2022-02-04,Incident / Flash Report,North Central; North West,,Nigeria — North Central & North West Flash Report 88 (04 February 2022),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-88-04-february-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NC%20-%20Kaduna%20State%20%2088%20%2804%20February%202022%29.pdf,title:flash report
882,2022,2022-02-04,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 260 (24 - 30 January 2022),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-260-24-30-january-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.260%20%2824%20-%2030%20January%202022%29.pdf,title:emergency tracking tool
883,2022,2022-02-03,Incident / Flash Report,North Central; North West,,Nigeria — Nigeria — North Central & North West Flash Report 87 (24 - 30 January 2022),https://dtm.iom.int/reports/nigeria-nigeria-north-central-north-west-flash-report-87-24-30-january-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NCNW%2087%20%2801%20February%202022%29.pdf,title:flash report
884,2022,2022-02-02,Point of Entry (POE) Reports,North East,Adamawa; Borno,Nigeria — COVID-19 Point of Entry Monthly Dashboard (January 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-monthly-dashboard-january-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Monthly%20Dashboard%20%28January%202022%29.pdf,title:point of entry
885,2022,2022-02-02,Point of Entry (POE) Reports,North East,Adamawa; Borno,Nigeria — COVID-19 Point of Entry Dashboard 89 (22 - 28 January 2022),https://dtm.iom.int/reports/nigeria-covid-19-point-entry-dashboard-89-22-28-january-2022,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20COVID-19%20Point%20of%20Entry%20Dashboard%2089%20%2822%20-%2028%20January%202022%29.pdf,title:point of entry
886,2022,2022-01-31,Mobility Tracking – IDP & Returnee Atlas,North Central; North West,,Nigeria — North-central And North-west Zones Site Assessment Dashboard 8 (December 2021),https://dtm.iom.int/reports/nigeria-north-central-and-north-west-zones-site-assessment-dashboard-8-december-2021,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/DTM%20Nigeria%20-%20North-Central%20and%20North-West%20Zones%20Round%208%20Dashboard%20of%20Site%20Assessment%20%282%29.pdf,title:site assessment
887,2022,2022-01-31,Mobility Tracking – IDP & Returnee Atlas,North Central; North West,,Nigeria — North-central And North-west Zones List of Wards Assessed 8 (December 2021),https://dtm.iom.int/reports/nigeria-north-central-and-north-west-zones-list-wards-assessed-8-december-2021,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/R8%20LIST%20OF%20WARDS%20ASSESSED.pdf,title:list of wards assessed
